Time,BUS1_01_V_ang,BUS1_01_V_mag,BUS1_02_I_ang,BUS1_02_I_mag,BUS2_01_V_ang,BUS2_01_V_mag,BUS2_02_I_ang,BUS2_02_I_mag,BUS3_01_V_ang,BUS3_01_V_mag,BUS3_02_I_ang,BUS3_02_I_mag,BUS4_01_V_ang,BUS4_01_V_mag,BUS4_02_I_ang,BUS4_02_I_mag,BUS5_01_V_ang,BUS5_01_V_mag,BUS5_02_I_ang,BUS5_02_I_mag,BUS5_03_I_ang,BUS5_03_I_mag,BUS6_01_V_ang,BUS6_01_V_mag,BUS6_02_I_ang,BUS6_02_I_mag,BUS6_03_I_ang,BUS6_03_I_mag,BUS6_04_I_ang,BUS6_04_I_mag,BUS7_01_V_ang,BUS7_01_V_mag,BUS7_02_I_ang,BUS7_02_I_mag,BUS7_03_I_ang,BUS7_03_I_mag,BUS7_04_I_ang,BUS7_04_I_mag,BUS7_05_I_ang,BUS7_05_I_mag,BUS8_01_V_ang,BUS8_01_V_mag,BUS8_02_I_ang,BUS8_02_I_mag,BUS8_03_I_ang,BUS8_03_I_mag,BUS8_04_I_ang,BUS8_04_I_mag,BUS8_05_I_ang,BUS8_05_I_mag,BUS9_01_V_ang,BUS9_01_V_mag,BUS9_02_I_ang,BUS9_02_I_mag,BUS9_03_I_ang,BUS9_03_I_mag,BUS9_04_I_ang,BUS9_04_I_mag,BUS9_05_I_ang,BUS9_05_I_mag,BUS10_01_V_ang,BUS10_01_V_mag,BUS10_02_I_ang,BUS10_02_I_mag,BUS10_03_I_ang,BUS10_03_I_mag,BUS10_04_I_ang,BUS10_04_I_mag,BUS11_01_V_ang,BUS11_01_V_mag,BUS11_02_I_ang,BUS11_02_I_mag,BUS11_03_I_ang,BUS11_03_I_mag,BUS12_01_V_ang,BUS12_01_V_mag,BUS12_02_I_ang,BUS12_02_I_mag,BUS13_01_V_ang,BUS13_01_V_mag,BUS13_02_I_ang,BUS13_02_I_mag
0,0.6371869449,1.03132842569092,0.4250347618,1.8401236742104,0.5302023891,1.01126581444444,0.297970534,2.39866168346227,0,1.03104096328047,-0.177498579,2.21954417568553,-0.172824144,1.01155775940238,-0.367108702,2.03735881679456,1.0725160841,1.01255972620446,0.9203853611,1.83865488467091,0.9203825895,1.8386214918283,0.9361680154,0.986413172184943,0.793321133,2.39674709679679,4.054098964,1.83988617984464,0.8450710777,4.22920984203781,0.8067919616,0.970259562551034,3.985317827,4.2293586484694,0.7187794451,2.93131664138752,0.8068433408,1.71095371889918e-06,0.6303279404,1.32711125857296,0.342514515,0.939986738620766,0.342553616,1.65744134270561e-06,3.726890445,1.32531748382545,0.58529681,0.662661578584707,0.58529681,0.662661700220862,0.121755004,0.985215562221369,3.637256027,0.643792740074001,3.637256027,0.643792821076243,3.363925934,4.2357141813741,0.0749115950000001,5.4189218544786,0.250683785,0.993257950059175,0.223691702,4.23593301358061,0.128241778,2.03573248217097,3.452869773,2.21800195476604,0.4163047675,1.01339198113597,0.317850471,2.21773870810029,0.317852021,2.21777242495187,0.8067919616,0.970259562551034,3.86037209868979,2.93131664138752,0.121755004,0.985215562221369,3.21650424858979,5.4189218544786
0.0333,0.6371869445,1.0313271569637,0.4250347615,1.8401215310862,0.5302023292,1.01126454571722,0.297970533,2.39865897684421,0,1.03103969455326,-0.177498579,2.21954146906747,-0.172824264,1.01155657554565,-0.367108822,2.03735633649781,1.0725159943,1.01255854991604,0.9203853309,1.83865261528021,0.9203825295,1.8386192224376,0.936168015,0.986412053882573,0.7933210731,2.39674417938815,4.054098964,1.83988391045394,0.8450710774,4.22920497924743,0.8067919612,0.970258386262616,3.985317588,4.22935378567902,0.7187793851,2.93131307463302,0.8068449497,1.71089899458071e-06,0.6303278804,1.32710963759858,0.342514396,0.939985621071463,0.342559457,1.65745123693037e-06,3.726890445,1.32531586285106,0.5852967501,0.662660808665029,0.5852967501,0.662660889667272,0.121755004,0.985214385932951,3.637256026,0.643792010522653,3.637256026,0.643792091657687,3.363925934,4.23570899457475,0.0749114749999999,5.41891537031546,0.250683785,0.993256773017691,0.223691702,4.23592782545336,0.128241777,2.03573005077578,3.452869773,2.21799919936188,0.4163047672,1.01339080484755,0.317850471,2.21773611470062,0.317851901,2.21776966954771,0.8067919612,0.970258386262616,3.86037203868979,2.93131307463302,0.121755004,0.985214385932951,3.21650412858979,5.41891537031546
0.0666,0.637186945,1.03132817194548,0.4250348215,1.84012322272249,0.5302024488,1.0112654758285,0.297970653,2.39866100680775,0,1.03104070953503,-0.177498579,2.21954349903102,-0.172824144,1.01155750565693,-0.367108702,2.03735814014005,1.072516114,1.012559491248,0.9203854208,1.83865439732955,0.9203826194,1.83862100581485,0.9361680751,0.98641293647542,0.7933211927,2.39674644877885,4.054099083,1.8398855304988,0.8450711374,4.2292088700109,0.8067920213,0.970259268102397,3.985317708,4.22935767644249,0.7187795048,2.93131599336957,0.8068878655,1.71089899458071e-06,0.6303280001,1.32711085342896,0.342514515,0.939986444172129,0.342555404,1.65750565184684e-06,3.726890564,1.32531707854865,0.5852968698,0.662661416447431,0.5852968698,0.662661497582464,0.121755124,0.985215268525797,3.637255908,0.643792618437846,3.637255908,0.643792699440089,3.363926054,4.23571288401031,0.0749115949999999,5.41892023310584,0.250683904,0.993257714349652,0.223691822,4.23593171621682,0.128241897,2.03573199615752,3.452869893,2.2180013067481,0.4163048272,1.01339174617951,0.31785059,2.21773822208683,0.317852021,2.21777177560602,0.8067920213,0.970259268102397,3.86037215838979,2.93131599336957,0.121755124,0.985215268525797,3.21650424858979,5.41892023310584
0.0999,0.6371870042,1.03132741070915,0.4250348212,1.84012175740751,0.5302023889,1.01126479946266,0.297970534,2.39865920316551,0,1.0310399482987,-0.177498579,2.21954169423407,-0.172824144,1.01155666041614,-0.367108703,2.03735656166441,1.072516054,1.0125587848725,0.9203853907,1.83865293928918,0.9203825892,1.83861954644657,0.9361680449,0.986412172113868,0.7933211328,2.39674450339712,4.054099083,1.83988423446291,0.8450711371,4.22920562859328,0.8067920209,0.970258503740845,3.985317707,4.22935443369696,0.7187794448,2.93131372397887,0.8068819643,1.71093192132844e-06,0.6303279401,1.32710988073809,0.342514515,0.939985738549691,0.342593908,1.65741599033152e-06,3.726890564,1.32531602485554,0.5852968098,0.662660889667272,0.5852968098,0.662661011303427,0.121755004,0.985214562150294,3.637255907,0.643792091657687,3.637255907,0.643792172659929,3.363925934,4.23570964259269,0.0749115949999999,5.4189160183334,0.250683904,0.99325689049592,0.223691702,4.2359284747992,0.128241778,2.03573037478476,3.452869892,2.21799952337085,0.4163048269,1.01339092232578,0.317850471,2.21773643870959,0.31785202,2.21777015556116,0.8067920209,0.970258503740845,3.86037209838979,2.93131372397887,0.121755004,0.985214562150294,3.21650424858979,5.4189160183334
0.1332,0.6371870039,1.03132758045013,0.4250347612,1.84012232090137,0.5302023886,1.01126496833762,0.297970533,2.39865987982003,0,1.03104020204414,-0.177498579,2.21954237088859,-0.172824145,1.01155699816605,-0.367108703,2.03735723831893,1.0725161133,1.01255890235073,0.9203853605,1.83865358730712,0.9203825591,1.83862019579242,0.9361680148,0.986412524548554,0.7933211324,2.39674531341954,4.054099083,1.83988472047637,0.8450710771,4.2292066006202,0.806791961,0.970258797436416,3.985317707,4.22935573106075,0.7187794445,2.93131469600578,0.8068290351,1.71089420216933e-06,0.6303279398,1.32711028601489,0.342514515,0.939986091737443,0.342564344,1.65745278261251e-06,3.726890564,1.32531651113458,0.5852968095,0.662661132806791,0.5852968095,0.662661213941824,0.121755004,0.985214856598931,3.637255907,0.643792294296084,3.637255907,0.643792375298327,3.363925934,4.23571093862858,0.074911594,5.41891763970616,0.250683784,0.993257243683672,0.223691702,4.23592977083509,0.128241777,2.0357310228027,3.452869892,2.21800033472119,0.4163047669,1.01339127551353,0.31785047,2.21773708672753,0.31785202,2.2177708035791,0.806791961,0.970258797436416,3.86037209808979,2.93131469600578,0.121755004,0.985214856598931,3.21650424758979,5.41891763970616
0.1665,0.6371870043,1.03132758045013,0.4250348809,1.84012232090137,0.5302024486,1.01126513721257,0.297970653,2.39865987982003,0,1.03104020204414,-0.177498579,2.21954237088859,-0.172824144,1.01155699816605,-0.367108702,2.03735723831893,1.0725161436,1.01255902058202,0.9203854206,1.83865342530263,0.9203826489,1.83862019579242,0.9361681046,0.986412465809439,0.7933211925,2.39674531341954,4.054099202,1.83988472047637,0.8450711968,4.22920692462917,0.8067920806,0.970258797436416,3.985317827,4.22935573106075,0.7187795045,2.93131469600578,0.8068810108,1.71092759368403e-06,0.6303279998,1.32711028601489,0.342514515,0.939986032245263,0.342598439,1.6575172457908e-06,3.726890683,1.32531651113458,0.5852968695,0.662661092305669,0.5852968695,0.662661213941824,0.121755123,0.985214856598931,3.637256027,0.643792294296084,3.637256027,0.643792375298327,3.363926053,4.23571093862858,0.0749115950000001,5.41891763970616,0.250683904,0.993257243683672,0.223691821,4.23592977083509,0.128241897,2.0357310228027,3.452870012,2.21800033472119,0.4163048866,1.01339127551353,0.31785059,2.21773708672753,0.317852021,2.2177708035791,0.8067920806,0.970258797436416,3.86037215808979,2.93131469600578,0.121755123,0.985214856598931,3.21650424858979,5.41891763970616
0.1998,0.6371870636,1.03132724183419,0.4250348209,1.84012175740751,0.5302023887,1.01126471459217,0.297970652,2.39865920316551,0,1.03103986342821,-0.177498579,2.21954169423407,-0.172824144,1.01155666041614,-0.367108703,2.03735656166441,1.0725160836,1.01255866739427,0.9203854202,1.83865293928918,0.9203826188,1.83861954644657,0.9361681043,0.986412172113868,0.7933211922,2.39674450339712,4.054099202,1.83988407245843,0.8450711368,4.22920562859328,0.8067920207,0.970258503740845,3.985317826,4.22935443369696,0.7187795042,2.93131372397887,0.8068409561,1.71097752559112e-06,0.6303279995,1.32710988073809,0.342514515,0.939985797288806,0.342563152,1.65739713008802e-06,3.726890683,1.32531602485554,0.5852968692,0.662660930168393,0.5852968692,0.662661011303427,0.121755123,0.985214562150294,3.637256026,0.643792091657687,3.637256026,0.643792172659929,3.363926053,4.23570964259269,0.0749115939999998,5.4189160183334,0.250683904,0.99325689049592,0.223691821,4.2359284747992,0.128241897,2.03573037478476,3.452869773,2.21799952337085,0.416304827,1.01339092232578,0.31785047,2.21773643870959,0.31785202,2.21777015556116,0.8067920207,0.970258503740845,3.86037215778979,2.93131372397887,0.121755123,0.985214562150294,3.21650424758979,5.4189160183334
0.2331,0.6371868844,1.03132817194548,0.4250348206,1.84012322272249,0.5302023883,1.0112654758285,0.297970533,2.39866100680775,0,1.03104070953503,-0.177498579,2.21954349903102,-0.172824145,1.01155750565693,-0.367108703,2.03735814014005,1.0725160535,1.012559491248,0.9203853603,1.83865439732955,0.9203825887,1.83862100581485,0.9361680444,0.986412995214534,0.7933211322,2.39674644877885,4.054098963,1.8398855304988,0.8450711365,4.2292088700109,0.8067920204,0.970259268102397,3.985317826,4.22935767644249,0.7187794442,2.93131599336957,0.8068519826,1.71090502327222e-06,0.6303279395,1.3271109344312,0.342514514,0.939986502911243,0.34257853,1.65755975736129e-06,3.726890444,1.32531707854865,0.5852968092,0.662661416447431,0.5852968092,0.662661497582464,0.121755003,0.985215268525797,3.637256026,0.643792577936725,3.637256026,0.643792658938967,3.363925933,4.23571288401031,0.074911594,5.41892023310584,0.250683784,0.993257714349652,0.223691701,4.23593171621682,0.128241777,2.03573199615752,3.452869772,2.2180013067481,0.416304826,1.01339174617951,0.31785047,2.21773822208683,0.31785202,2.21777177560602,0.8067920204,0.970259268102397,3.86037209778979,2.93131599336957,0.121755003,0.985215268525797,3.21650424758979,5.41892023310584
0.2664,0.6371869447,1.0313271569637,0.4250347616,1.8401215310862,0.530202389,1.01126454571722,0.297970534,2.3986587516776,0,1.03103969455326,-0.177498579,2.21954146906747,-0.172824263,1.01155649067516,-0.367108822,2.03735633649781,1.0725160839,1.01255854991604,0.9203853609,1.83865261528021,0.9203825595,1.8386192224376,0.9361679854,0.986412053882573,0.7933211329,2.39674417938815,4.054098964,1.83988391045394,0.8450710776,4.22920497924743,0.8067919614,0.970258386262616,3.985317826,4.22935378567902,0.7187794449,2.93131307463302,0.8068503144,1.71090749716039e-06,0.6303279402,1.32710963759858,0.342514396,0.939985621071463,0.342590809,1.6574858647252e-06,3.726890445,1.32531586285106,0.5852968099,0.662660808665029,0.5852968099,0.662660889667272,0.121755004,0.985214385932951,3.637256026,0.643792010522653,3.637256026,0.643792091657687,3.363925934,4.23570899457475,0.0749114749999999,5.41891537031546,0.250683785,0.993256773017691,0.223691702,4.23592782545336,0.128241778,2.03573005077578,3.452869773,2.21799919936188,0.416304827,1.01339068736933,0.317850471,2.21773611470062,0.317851901,2.21776966954771,0.8067919614,0.970258386262616,3.86037209848979,2.93131307463302,0.121755004,0.985214385932951,3.21650412858979,5.41891537031546
0.2997,0.6371868845,1.03132851056141,0.4250348803,1.8401236742104,0.5302025076,1.01126572957395,0.297970652,2.39866168346227,0,1.03104096328047,-0.177498579,2.21954417568553,-0.172824145,1.01155775940238,-0.367108703,2.03735881679456,1.072516143,1.01255972620446,0.92038542,1.83865488467091,0.9203826186,1.8386214918283,0.9361680743,0.986413289663171,0.7933211919,2.39674709679679,4.054099083,1.83988601784016,0.8450711962,4.22920984203781,0.8067920801,0.970259562551034,3.985317707,4.2293586484694,0.718779504,2.93131664138752,0.8068247434,1.71087549729078e-06,0.6303279993,1.32711125857296,0.342514515,0.939986738620766,0.342562198,1.65751848207093e-06,3.726890564,1.32531748382545,0.5852968689,0.662661619085829,0.5852968689,0.662661700220862,0.121755123,0.985215562221369,3.637255907,0.643792780575122,3.637255907,0.643792861577365,3.363926053,4.2357141813741,0.074911594,5.4189218544786,0.250683903,0.993257950059175,0.223691821,4.23593301358061,0.128241896,2.03573248217097,3.452869892,2.21800195476604,0.416304826,1.01339198113597,0.317850589,2.21773870810029,0.31785202,2.21777242495187,0.8067920801,0.970259562551034,3.86037215758979,2.93131664138752,0.121755123,0.985215562221369,3.21650424758979,5.4189218544786
